symbol,symbolName,fullName,shortJobTitle,transactionType,amount,reportedPrice,usdValue,eodHolding,transactionDate,symbolCode,hasOptions,symbolType
GTX,Garrett Motion Inc,American Shareholder,N/A,Sell,"2,500,000",16.26000,"40,649,999","23,394,816",11/03/25,STK,Yes,1
TKO,Tko Group Holdings Inc Cl A,Nick Khan,N/A,Sell,"9,519",188.26180,"1,792,064","118,504",11/03/25,STK,Yes,1
POWI,Power Integratn,Robert Eric Verity,Inter. CFO & PAO,Award,"2,402",0.00000,"99,971","8,277",11/03/25,STK,Yes,1
PLTR,Palantir Technologies Inc Cl A,Alexander D Moore,N/A,Sell,"20,000",204.54430,"4,090,886","1,232,978",11/03/25,STK,Yes,1
BTM,Bitcoin Depot Inc,Christopher Scott Buchanan,COO,Sell,"7,000",2.70000,"18,900","126,276",11/03/25,STK,Yes,1
DINO,HF Sinclair Corp,Ross B Matthews,N/A,Sell,"960,061",52.08000,"49,999,977","13,160,721",11/03/25,STK,Yes,1
CRWV,Coreweave Inc Cl A,Brian M Venturo,CSO,Sell,"29,916",127.93700,"3,827,363","702,194",11/03/25,STK,Yes,1
FDS,Factset Research Systems Inc,John Costigan,Ch. Data,Award,"3,915",0.00000,"1,035,792","4,479",11/03/25,STK,Yes,1
FDS,Factset Research Systems Inc,Goran Skoko,Chf Revenue Of,Award,"3,915",0.00000,"1,035,792","8,692",11/03/25,STK,Yes,1
CDNS,Cadence Design Sys,Paul Cunningham,GM,Sell,"1,000",340.26000,"340,260","98,067",11/03/25,STK,Yes,1
NVDA,Nvidia Corp,Colette Kress,CFO,Sell,"47,640",208.33060,"9,924,870","5,179,468",11/03/25,STK,Yes,1
ANET,Arista Networks Inc,Charles Giancarlo,N/A,Sell,"8,000",157.11960,"1,256,957","254,391",11/03/25,STK,Yes,1
RUN,Sunrun Inc,Lynn Michelle Jurich,Co-Chair,Sell,"50,000",20.40550,"1,020,276","2,400,482",11/03/25,STK,Yes,1
KTOS,Kratos Defense & Security Inc,Deanna H Lund,CFO,Sell,"5,000",90.26490,"451,324","303,114",11/03/25,STK,Yes,1
META,Meta Platforms Inc,Javier Olivan,COO,Sell,517,656.00000,"339,152","118,177",11/03/25,STK,Yes,1
WSM,Williams-Sonoma,William (Bill) J Ready,N/A,Award,149,0.00000,"28,701","17,764",11/03/25,STK,Yes,1
WSM,Williams-Sonoma,Arianna Huffington,N/A,Award,135,0.00000,"26,004","1,634",11/03/25,STK,Yes,1
ARQT,Arcutis Biotherapeutics Inc,Howard G Welgus,N/A,Sell,"10,000",25.26690,"252,669","89,744",11/03/25,STK,Yes,1
ATEC,Alphatec Holdings,Patrick Miles,Chair & CEO,Sell,"100,000",18.96000,"1,896,000","5,624,978",11/03/25,STK,Yes,1
HOOD,Robinhood Markets Inc Cl A,Daniel Martin Gallagher jr,CLO,Sell,"25,000",145.94870,"3,648,717","540,949",11/03/25,STK,Yes,1
ATEC,Alphatec Holdings,Jeffrey P. Rydin,N/A,Sell,"200,000",19.32000,"3,864,000","385,441",11/03/25,STK,Yes,1
PWR,Quanta Services,Bernard Fried,N/A,Sell,"4,000",452.19000,"1,808,760","17,276",11/03/25,STK,Yes,1
WDC,Western Digital Corp,Tiang Yew (Irving) Tan,CEO,Sell,"20,000",150.68920,"3,013,784","645,467",11/03/25,STK,Yes,1
ASAN,Asana Inc Cl A,Sydney L Carey,N/A,Award,996,0.00000,"13,974","123,921",11/03/25,STK,Yes,1
ASAN,Asana Inc Cl A,Lorrie Marie Norrington,N/A,Award,"1,045",0.00000,"14,662","143,086",11/03/25,STK,Yes,1
GDDY,Godaddy Inc,Jared Sine,Chf Strategy Ofc,Sell,475,133.11000,"63,227","63,661",11/03/25,STK,Yes,1
GDDY,Godaddy Inc,Brian H Sharples,Chair,Sell,500,133.11000,"66,555","19,957",11/03/25,STK,Yes,1
ASAN,Asana Inc Cl A,Krista Anderson-Copperman,N/A,Award,925,0.00000,"12,978","64,520",11/03/25,STK,Yes,1
COIN,Coinbase Global Inc Cl A,Brian Armstrong,Chair & CEO,Sell,"25,000",337.48620,"8,437,155",526,11/03/25,STK,Yes,1
LIF,Life360 Inc,John Philip Coghlan,Chair,Sell,"3,125",98.92890,"309,153","74,073",11/03/25,STK,Yes,1
RSI,Rush Street Interactive Inc,Mattias Stetz,COO,Sell,"30,000",17.08970,"512,691","400,254",11/03/25,STK,Yes,1
SYF,Synchrony Financial,Darrell Owens,EVP,Sell,"2,989",74.02000,"221,246","16,096",11/03/25,STK,Yes,1
OMF,Onemain Holdings Inc,Douglas H Shulman,Chair & CEO,Sell,"35,000",59.54000,"2,083,901","231,600",11/03/25,STK,Yes,1
MDRX,Veradigm Inc,Tehsin M Syed,CTO & CPO,Award,"423,998",0.00000,"2,035,190","423,998",11/03/25,STK:OTC,No,1
MDRX,Veradigm Inc,Tally Baker,CHRO,Award,"105,999",0.00000,"508,795","105,999",11/03/25,STK:OTC,No,1
NRG,NRG Energy,Dr Lawrence Stephen Coben,Chair & CEO,Award,793,0.00000,"138,363","426,767",11/03/25,STK,Yes,1
NRG,NRG Energy,Bruce Chung,CFO,Award,74,0.00000,"12,912","68,615",11/03/25,STK,Yes,1
DGII,Digi Intl Inc,Terrence G Schneider,SVP Supply Chain,Award,"5,332",0.00000,"192,752","28,323",11/03/25,STK,Yes,1
SYF,Synchrony Financial,Arthur W Coviello jr,N/A,Sell,"8,000",73.93000,"591,440","35,769",11/03/25,STK,Yes,1
DGII,Digi Intl Inc,James J Loch,CFO,Award,"13,387",0.00000,"483,941","124,647",11/03/25,STK,Yes,1
DGII,Digi Intl Inc,David H Sampsell,Gen Cou & Sec,Award,"6,939",0.00000,"250,845","90,192",11/03/25,STK,Yes,1
DGII,Digi Intl Inc,James E Freeland,CIO,Award,"4,006",0.00000,"144,817","16,812",11/03/25,STK,Yes,1
DGII,Digi Intl Inc,Ronald Konezny,CEO,Award,"28,140",0.00000,"1,017,261","594,146",11/03/25,STK,Yes,1
LGND,Ligand Pharm,Dr John W Kozarich,Chair,Sell,467,191.04710,"89,219","44,588",11/03/25,STK,Yes,1
FSLY,Fastly Inc,Artur Bergman,CTO,Sell,"20,000",8.21000,"164,200","7,791,525",11/03/25,STK,Yes,1
GNRC,Generac Holdings Inc,William B J Jenkins Jr,N/A,Award,134,0.00000,"21,942","10,627",11/03/25,STK,Yes,1
GNRC,Generac Holdings Inc,Aaron Jagdfeld,Chair & CEO,Sell,"5,000",166.43000,"832,150","542,966",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Michael J Baughman,CFO,Award,"49,585",0.00000,"6,943,388","134,806",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Ram R Krishnan,COO,Award,"74,890",0.00000,"10,486,847","239,850",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Surendralal Lanca Karsanbhai,CEO,Award,"218,063",0.00000,"30,535,362","496,974",11/03/25,STK,Yes,1
FDP,Fresh Del Monte Produce,Michael J Berthelot,N/A,Sell,"6,000",35.85210,"215,112","7,499",11/03/25,STK,Yes,1
NEM,Newmont Mining Corp,Thomas Roland Palmer,CEO,Sell,"5,000",81.34000,"406,700","279,923",11/03/25,STK,Yes,1
NEM,Newmont Mining Corp,Bruce R Brook,Lead Dir.,Sell,"2,080",80.96000,"168,397","34,789",11/03/25,STK,Yes,1
CRDO,Credo Technology Group Holding Ltd,Dr Pantas Sutardja,N/A,Sell,335,189.35000,"63,432","5,893,909",11/03/25,STK,Yes,1
GNRC,Generac Holdings Inc,Dominick Zarcone,N/A,Award,134,0.00000,"21,942","18,678",11/03/25,STK,Yes,1
GNRC,Generac Holdings Inc,Bennett J Morgan,Lead Dir.,Award,178,0.00000,"29,148","31,468",11/03/25,STK,Yes,1
GNRC,Generac Holdings Inc,Andrew G Lampereur,N/A,Award,171,0.00000,"28,001","27,832",11/03/25,STK,Yes,1
ARLO,Arlo Technologies Inc,Matthew Blake Mcrae,CEO,Award,"33,175",0.00000,"629,329","1,780,766",11/03/25,STK,Yes,1
NET,Cloudflare Inc Cl A,Douglas James Kramer,CLO,Sell,"3,000",255.53310,"766,600","129,185",11/03/25,STK,Yes,1
RBLX,Roblox Corp Cl A,Matthew D Kaufman,Chf Off.,Sell,"6,000",112.99000,"677,941","266,642",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Peter Zornio,CTO,Award,"12,559",0.00000,"1,758,636","67,514",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Lisa Flavin,CCO,Award,"24,880",0.00000,"3,483,946","105,615",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Michael H Train,Chf Sustainabili,Award,"33,495",0.00000,"4,690,305","267,564",11/03/25,STK,Yes,1
WLFC,Willis Lease Fin C,Austin Chandler Willis,CEO,Sell,"6,100",126.51950,"771,768","860,878",11/03/25,STK,No,1
EMR,Emerson Electric Company,Michael Tang,CLO,Award,"7,149",0.00000,"1,001,075","37,196",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Nicholas J Piazza,SVP & CPO,Award,"12,003",0.00000,"1,680,780","40,129",11/03/25,STK,Yes,1
EMR,Emerson Electric Company,Vidya Ramnath,CMO,Award,"13,621",0.00000,"1,907,349","36,872",11/03/25,STK,Yes,1
MDB,Mongodb Inc Cl A,Charles M Hazard,N/A,Sell,999,383.72000,"383,336","59,861",11/03/25,STK,Yes,1
DASH,Doordash Inc Cl A,Stanley Tang,N/A,Sell,"45,410",244.38870,"11,097,690","24,807",11/03/25,STK,Yes,1
STX,Seagate Technology Hldgs Plc,William Dave Mosley,CEO,Sell,"20,000",262.82310,"5,256,462","465,668",11/03/25,STK,Yes,1
SNEX,Stonex Group Inc,John Moore Fowler,N/A,Sell,"1,125",91.20000,"102,601","117,769",11/03/25,STK,Yes,1
PLXS,Plexus Corp,Todd P Kelsey,CEO,Sell,"1,500",139.12000,"208,680","62,714",11/03/25,STK,Yes,1
HUBB,Hubbell Inc B,Alyssa R Flynn,CHRO,Sell,"1,445",470.32000,"679,612","3,243",11/03/25,STK,Yes,1
MTZ,Mastec Inc,T. Michael Love,CAO,Sell,"1,929",206.15000,"397,664","13,726",11/03/25,STK,Yes,1
PSA-Q,Public Storage,Christopher T English,N/A,Buy,"9,766",10.24000,"100,000","20,993",11/03/25,UIT,No,11
ENSG,The Ensign Group IN,Barry M Smith,N/A,Sell,100,180.64000,"18,063","25,052",11/03/25,STK,Yes,1
HWKN,Hawkins Inc,Drew M Grahek,Ops,Buy,"1,587",126.34250,"200,506","40,545",11/03/25,STK,Yes,1
AMPH,Amphastar Pharma,Prof Floyd F Petersen,N/A,Sell,500,25.26620,"12,633","75,531",11/03/25,STK,Yes,1
STOK,Stoke Therapeutics Inc,Barry Ticho,Chf Med Off.,Sell,"5,931",25.72340,"152,565","7,195",11/03/25,STK,Yes,1
DASH,Doordash Inc Cl A,Andy Fang,N/A,Sell,"30,000",244.38960,"7,331,688","21,282",11/03/25,STK,Yes,1
OKE,Oneok Inc,Brian L Derksen,N/A,Buy,"2,500",66.00000,"165,000","21,200",11/03/25,STK,Yes,1
FHN,First Horizon Corp,Sital K Mody,N/A,Award,"3,360",0.00000,"72,105","3,360",11/03/25,STK,Yes,1
EVCM,Evercommerce Inc,Matthew David Feierstein,Pres.,Sell,"25,000",11.37960,"284,489","2,298,295",11/03/25,STK,Yes,1
IRM,Iron Mountain Inc,Mark Kidd,Div. GM,Sell,"6,000",102.51000,"615,060","67,081",11/03/25,STK,Yes,1
DAY,Dayforce Inc,American Shareholder,N/A,Sell,"25,005",68.69010,"1,717,596","24,718,266",11/03/25,STK,Yes,1
LGMKD,Logicmark Inc,Mark Archer,CFO,Award,"25,000",0.00000,"31,250","25,061",11/03/25,STK:OTC,No,1
EME,Emcor Group,Robin A Walker-Lee,N/A,Sell,"1,325",677.22000,"897,317","6,140",11/03/25,STK,Yes,1
IPWR,Ideal Power Inc,David M Somo,CEO,Award,"247,438",0.00000,"1,282,966","247,438",11/03/25,STK,No,1
DV,Doubleverify Holdings Inc,Andrew E Grimmig,CLO,Sell,"1,000",11.30000,"11,300","94,301",11/03/25,STK,Yes,1
TEM,Tempus AI Cl A,Ryan Fukushima,COO,Sell,"5,000",89.03200,"445,160","1,096,073",11/03/25,STK,Yes,1
INCY,Incyte Corp,Lee Heeson,EVP,Sell,"3,074",94.02000,"289,018","29,241",11/03/25,STK,Yes,1
BJ,Bj's Wholesale Club Holdings Inc,Robert W Eddy,Chair & CEO,Sell,"17,898",89.70810,"1,605,595","298,735",11/03/25,STK,Yes,1
CIEN,Ciena Corp,Gary B Smith,CEO,Sell,"6,800",190.45100,"1,295,067","268,470",11/03/25,STK,Yes,1
TEM,Tempus AI Cl A,David R Epstein,N/A,Sell,370,90.00000,"33,300","26,671",11/03/25,STK,Yes,1
BURL,Burlington Stores Inc,Jennifer Vecchio,Chf Mdse Off.,Sell,419,274.48440,"115,009","64,123",11/03/25,STK,Yes,1
AAL,American Airlines Gp,Nathaniel Pieper,Chf Com Off.,Award,"22,488",0.00000,"299,990","22,488",11/03/25,STK,Yes,1
LGMKD,Logicmark Inc,Chia-Lin Simmons,CEO,Award,"74,800",0.00000,"93,500","74,967",11/03/25,STK:OTC,No,1
OPFI,Oppfi Inc,Christopher J Mckay,CRO,Sell,"1,107",9.85000,"10,904","170,446",11/03/25,STK,Yes,1
OPFI,Oppfi Inc,Pamela D Johnson,CFO,Sell,"1,129",10.00000,"11,291","152,923",11/03/25,STK,Yes,1
ALL,Allstate Corp,Thomas J Wilson,Chair & CEO,Sell,"16,807",189.40430,"3,183,318","964,148",11/03/25,STK,Yes,1
HSY,Hershey Foods Corp,Cordel Robbin-Coker,N/A,Sell,303,168.22000,"50,970","1,285",11/03/25,STK,Yes,1
ILMN,Illumina Inc,Dr Scott Gottlieb,Chair,Buy,500,122.13000,"61,064","12,523",11/03/25,STK,Yes,1
BFLY,Butterfly Network Inc,Jonathan M Rothberg,N/A,Sell,"100,502",3.07800,"309,345","9,708,991",11/03/25,STK,Yes,1
MTDR,Matador Resources Company,Susan M Ward,N/A,Buy,"5,000",39.04000,"195,200","14,923",11/03/25,STK,Yes,1
GRND,Grindr Inc,Zachary Katz,Gen Cou,Sell,"15,601",13.73000,"214,201","532,738",11/03/25,STK,Yes,1
FOA,Finance of America Companies Inc Cl A,Kristen Sieffert,Pres.,Sell,750,21.86000,"16,395","81,799",11/03/25,STK,Yes,1
NDAQ,Nasdaq Inc,Jeremy Skule,EVP - Strategy,Sell,"2,105",85.40000,"179,767","84,974",11/03/25,STK,Yes,1
MVBF,Mvb Financial Corp,Michael R. Sumbs,CFO,Buy,"2,000",26.00000,"52,000","2,000",11/03/25,STK,No,1
ABM,ABM Industries Inc,Barry A Hytinen,N/A,Award,925,0.00000,"39,969",925,11/03/25,STK,Yes,1
EBMT,Eagle Bancorp [Mt],Miranda Spaulding,CFO,Award,"2,430",0.00000,"39,803","12,033",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Cindy Utterback,N/A,Award,"2,207",0.00000,"36,151","10,997",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Kenneth M Walsh,N/A,Award,"1,227",0.00000,"20,099","107,260",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Samuel Waters,N/A,Award,"1,227",0.00000,"20,099","33,634",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Peter Joseph Johnson,N/A,Award,"1,227",0.00000,"20,099","53,065",11/03/25,STK,No,1
MSM,Msc Industrial Direct Company,Erik Gershwind,CEO,Award,"4,901",0.00000,"415,517","2,124,622",11/03/25,STK,Yes,1
EBMT,Eagle Bancorp [Mt],Patrick D Rensmon,COO,Award,685,0.00000,"11,221","14,560",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Thomas J Mccarvel,V.Chair,Award,"1,227",0.00000,"20,099","39,644",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Maureen J Rude,N/A,Award,"1,227",0.00000,"20,099","11,250",11/03/25,STK,No,1
HURN,Huron Consulting,James H Roth,V.Chair,Sell,"2,000",164.13180,"328,263","41,159",11/03/25,STK,Yes,1
HURN,Huron Consulting,Hugh E Sawyer iii,N/A,Sell,400,164.24000,"65,697","22,326",11/03/25,STK,Yes,1
HURN,Huron Consulting,John Mccartney,Chair,Sell,500,164.24000,"82,120","49,817",11/03/25,STK,Yes,1
EBMT,Eagle Bancorp [Mt],Laura F Clark,CEO,Award,"4,332",0.00000,"70,959","28,431",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Dale Field,Chf Credit,Award,695,0.00000,"11,384","21,786",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Rick F Hays,Chair,Award,"1,227",0.00000,"20,099","40,794",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Corey Jensen,N/A,Award,"1,227",0.00000,"20,099","7,815",11/03/25,STK,No,1
BANR,Banner Corp,Millicent C Tracey,N/A,Award,782,0.00000,"47,632",782,11/03/25,STK,Yes,1
EBMT,Eagle Bancorp [Mt],Alana M Binde,CHRO,Award,"2,227",0.00000,"36,478","9,378",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Linda M Chilton,Div. Sr.VP,Award,"2,627",0.00000,"43,030","13,145",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Shavon Cape,N/A,Award,"1,227",0.00000,"20,099","13,570",11/03/25,STK,No,1
EBMT,Eagle Bancorp [Mt],Tanya Chemodurow,N/A,Award,"1,227",0.00000,"20,099","11,280",11/03/25,STK,No,1
BANR,Banner Corp,Daniel Everett Oxford,Div. EVP,Award,"1,846",0.00000,"112,440","6,316",11/03/25,STK,Yes,1
HMN,Horace Mann Educators Corp,Marita Zuraitis,CEO,Sell,"5,000",44.17300,"220,865","288,788",11/03/25,STK,No,1
NVR,NVR Inc,Michael J Devito,N/A,Buy,14,"7,068.05000","98,953",14,11/03/25,STK,No,1
EL,Estee Lauder Companies,Jane Hertzmark Hudis,Div. Pres.,Award,"10,984",0.00000,"1,024,258","27,385",11/03/25,STK,Yes,1
EL,Estee Lauder Companies,Michael Bowes,"EVP, People Off",Award,"1,674",0.00000,"156,076","1,752",11/03/25,STK,Yes,1
EL,Estee Lauder Companies,William P Lauder,Chair,Award,"7,238",0.00000,"674,944","13,300",11/03/25,STK,Yes,1
EL,Estee Lauder Companies,Meridith Webster,EVP,Award,"3,497",0.00000,"326,095","5,430",11/03/25,STK,Yes,1
EL,Estee Lauder Companies,Rashida La Lande,Gen Cou,Award,"3,589",0.00000,"334,675","1,604",11/03/25,STK,Yes,1
EL,Estee Lauder Companies,Akhil Shrivastava,CFO,Award,"3,683",0.00000,"343,418","4,769",11/03/25,STK,Yes,1
EL,Estee Lauder Companies,Stephane De La Faverie,CEO,Award,"9,066",0.00000,"845,404","15,176",11/03/25,STK,Yes,1
EL,Estee Lauder Companies,Roberto Canevari,Chf SupplyChain,Award,"6,876",0.00000,"641,187","10,403",11/03/25,STK,Yes,1
MTSR,Metsera Inc,American Shareholder,N/A,Sell,193,61.22810,"11,817","3,094,182",11/03/25,STK,Yes,1
SRCE,1st Source Corp,Weybright Ronda Shrewsbury,N/A,Award,226,0.00000,"13,531","12,678",11/03/25,STK,Yes,1
SRCE,1st Source Corp,Todd F Schurz,N/A,Award,235,0.00000,"14,069","14,084",11/03/25,STK,Yes,1
SRCE,1st Source Corp,Tracy D Graham,N/A,Award,235,0.00000,"14,069","12,721",11/03/25,STK,Yes,1
SRCE,1st Source Corp,Isaac P Torres,N/A,Award,235,0.00000,"14,069","10,766",11/03/25,STK,Yes,1
SRCE,1st Source Corp,Timothy K Ozark,N/A,Award,319,0.00000,"19,098","50,148",11/03/25,STK,Yes,1
SRCE,1st Source Corp,John F Afleck-Graves,N/A,Award,319,0.00000,"19,098","19,924",11/03/25,STK,Yes,1
SRCE,1st Source Corp,Mark D Schwabero,N/A,Award,184,0.00000,"11,016","28,663",11/03/25,STK,Yes,1
TER,Teradyne Inc,Michelle L Turner,CFO,Award,"11,144",0.00000,"2,040,132","11,260",11/03/25,STK,Yes,1
BBT,Beacon Financial Corporation,Carl M Carlson,CF & SO,Buy,"2,000",24.69000,"49,381","75,690",11/03/25,STK,Yes,1
NEOG,Neogen Corp,Bryan Riggsbee,CFO,Award,"178,855",0.00000,"1,124,998","178,855",11/03/25,STK,Yes,1
UMBF,UMB Financial Corp,Tamara Peterman,N/A,Buy,185,106.41000,"19,689","9,128",11/03/25,STK,Yes,1
UMBF,UMB Financial Corp,Gregory M Graves,Lead Dir.,Buy,264,106.41000,"28,126","38,411",11/03/25,STK,Yes,1
CMPR,Cimpress N.V. Ord,Maarten Wensveen,EVP/CTO,Sell,"22,830",68.35770,"1,560,606","20,587",11/03/25,STK,Yes,1
MTDR,Matador Resources Company,Christopher P Calvert,COO,Buy,"2,500",39.44000,"98,599","125,576",11/03/25,STK,Yes,1
MTDR,Matador Resources Company,Van H Singleton ii,Div. Pres.,Buy,"1,000",39.46000,"39,460","294,923",11/03/25,STK,Yes,1
MNDY,Monday.com Ltd,Eran Zinman,Co CEO,Sell,"2,500",205.24000,"513,100",N/A,11/03/25,STK,Yes,1
TFII,Tfi International Inc,Debra J Kelly-Ennis,N/A,Buy,"1,685",88.93470,"149,855","9,707",11/03/25,STK,Yes,1
NTRA,Natera Inc,Jonathan Sheena,N/A,Sell,"4,000",200.06840,"800,273","287,794",11/03/25,STK,Yes,1
NTRA,Natera Inc,Solomon Moshkevich,Div. Pres.,Sell,"3,000",198.60330,"595,810","112,061",11/03/25,STK,Yes,1
NPWR,Net Power Inc.,American Shareholder,N/A,Sell,"26,593",4.03670,"107,349","3,838,653",11/03/25,STK,Yes,1
AMZN,Amazon.com Inc,Douglas J Herrington,Div. CEO,Sell,"24,500",250.58200,"6,139,259","497,605",11/03/25,STK,Yes,1
EXPI,eXp World Holdings Inc,Randall D Miles,V.Chair,Sell,"10,000",10.02160,"100,215","497,190",11/03/25,STK,Yes,1
CRWD,Crowdstrike Holdings Inc,Sameer K Gandhi,N/A,Sell,"5,000",550.20210,"2,751,011","4,690,158",11/03/25,STK,Yes,1
TRAK,Repositrak Inc,Randall K. Fields,Chair & CEO,Sell,"7,500",15.01260,"112,595","4,683,525",11/03/25,STK,Yes,1
U,Unity Software Inc,Tomer Bar-Zeev,N/A,Sell,"250,000",37.97730,"9,494,325","2,058,007",11/03/25,STK,Yes,1
BKV,Bkv Corp,Lindsay B Larrick,CLO,Sell,"10,000",23.37000,"233,701","166,341",11/03/25,STK,Yes,1
FIVN,Five9 Inc,Andy Dignan,Pres.,Sell,700,24.35000,"17,044","216,025",11/03/25,STK,Yes,1
FFIV,F5 Inc,Thomas Dean Fountain,COO,Sell,"4,212",249.77920,"1,052,070","22,493",11/03/25,STK,Yes,1
DENN,Dennys Corp,American Shareholder,N/A,Buy,"250,704",4.08440,"1,023,976","4,524,905",11/03/25,STK,Yes,1
TTMI,TTM Technologies,Robert P Farrell,Pres.,Sell,"3,476",68.93010,"239,602","20,346",11/03/25,STK,Yes,1
MSFT,Microsoft Corp,Bradford L Smith,V Chair & Pres,Sell,"38,500",518.64170,"19,967,705","461,597",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,Carlos Ruiz Sacrist?n,N/A,Award,400,0.00000,"55,316","27,147",11/03/25,STK,Yes,1
CVNA,Carvana Company Cl A,Stephen R Palmer,Finance & Acctng,Sell,"1,000",305.00000,"305,000","41,868",11/03/25,STK,Yes,1
SITM,Sitime Corp,Rajesh Vashist,Chair & CEO,Sell,"2,000",289.75000,"579,500","477,607",11/03/25,STK,Yes,1
PSX,Phillips 66,Gregory J Hayes,N/A,Award,94,0.00000,"12,964","29,807",11/03/25,STK,Yes,1
MSBI,Midland Sts BNC,Donald J Spring,CAO,Award,"4,000",0.00000,"63,760","9,386",11/03/25,STK,Yes,1
LRCX,Lam Research Corp,Bethany Mayer,N/A,Sell,"1,298",159.99000,"207,666","30,582",11/03/25,STK,Yes,1
NGVC,Natural Grocers By Vitamin Cottage Inc,Charity Isely,N/A,Award,"2,000",0.00000,"65,920","13,697",11/03/25,STK,Yes,1
NGVC,Natural Grocers By Vitamin Cottage Inc,Robert Linnane,N/A,Award,"2,000",0.00000,"65,920","3,818",11/03/25,STK,Yes,1
NGVC,Natural Grocers By Vitamin Cottage Inc,Raquel M Isely,N/A,Award,"4,000",0.00000,"131,840","114,969",11/03/25,STK,Yes,1
WMT,Walmart Inc,John David Rainey,CFO,Sell,"2,200",101.18260,"222,602","619,518",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,Rionda Jose Pedro Valenzuela,N/A,Award,400,0.00000,"55,316","4,025",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,Gomez Del Campo Javier Arrigunaga,N/A,Award,400,0.00000,"55,316","4,025",11/03/25,STK,Yes,1
SCCO,Southern Copper Corp,German Larrea Mota Velasco,Chair,Award,400,0.00000,"55,316","388,977",11/03/25,STK,Yes,1
RBRK,Rubrik Inc Cl A,John Wendell Thompson,Lead Dir.,Sell,"9,009",75.44910,"679,721","3,700",11/03/25,STK,Yes,1
TTC,Toro Company,D Christian Koch,N/A,Award,"1,235",0.00000,"91,649","13,983",11/03/25,STK,Yes,1
SNOW,Snowflake Inc Cl A,Christian Kleinerman,Div. EVP,Sell,"15,000",276.82000,"4,152,300","766,104",11/03/25,STK,Yes,1
TTC,Toro Company,Jill M Pemberton,N/A,Award,"1,235",0.00000,"91,649","7,111",11/03/25,STK,Yes,1
TTC,Toro Company,Eric P Hansotia,N/A,Award,"1,235",0.00000,"91,649","4,218",11/03/25,STK,Yes,1
TTC,Toro Company,Jeffrey L Harmening,N/A,Award,"1,235",0.00000,"91,649","9,348",11/03/25,STK,Yes,1
TTC,Toro Company,James Calvin O'rourke,N/A,Award,"1,235",0.00000,"91,649","18,956",11/03/25,STK,Yes,1
TTC,Toro Company,Joyce Mullen,N/A,Award,"1,235",0.00000,"91,649","6,931",11/03/25,STK,Yes,1
TTC,Toro Company,Dianna C Craig,N/A,Award,"1,235",0.00000,"91,649","3,765",11/03/25,STK,Yes,1
TTC,Toro Company,Gary Lee Ellis,N/A,Award,"1,235",0.00000,"91,649","39,455",11/03/25,STK,Yes,1
HTGC,Hercules Technology Growth Capital,Gayle A Crowell,N/A,Buy,"6,000",17.77450,"106,646","78,727",11/03/25,STK,Yes,1
PYPL,Paypal Holdings,Suzan Kereere,Div. Pres.,Sell,"12,500",68.87480,"860,935","30,983",11/03/25,STK,Yes,1
RCL,Royal Caribbean Cruises Ltd,Maritza Gomez Montiel,N/A,Sell,"1,100",281.76000,"309,936","14,234",11/03/25,STK,Yes,1
CRTO,Criteo S.A. ADR,Ernst Teunissen,N/A,Buy,"4,403",22.71000,"99,992","12,468",11/03/25,STK,Yes,1
CRTO,Criteo S.A. ADR,Frederik Van Der Kooi,Chair,Buy,"2,299",22.61000,"51,980","16,600",11/03/25,STK,Yes,1
SYNA,Synaptics Inc,Nelson C Chan,Int. Chair,Award,"3,036",0.00000,"215,616","45,719",11/03/25,STK,Yes,1
UTZ,Utz Brands Inc,American Shareholder,N/A,Buy,"85,000",10.48000,"890,799","3,485,000",11/03/25,STK,Yes,1
EWBC,East West Bancorp,Douglas Paul Krause,V.Chair & CAO,Sell,"10,000",100.04000,"1,000,400","73,166",11/03/25,STK,Yes,1
TEAF,Tortoise Sustainable and Social Impact Term Fund,American Shareholder,N/A,Sell,"19,221",12.39000,"238,149","1,530,005",11/03/25,UIT,No,11
COOK,Traeger Inc,Ralph (Raul) Alvarez,N/A,Award,"44,836",0.00000,"40,801","1,118,993",11/03/25,STK,Yes,1
